ANO,COD_MUNICIPIO,NOME_MUNICIPIO,DEPENDENCIA_ADM,MEDIA_GERAL_CN,MEDIA_GERAL_CH,MEDIA_GERAL_LC,MEDIA_GERAL_MT,MEDIA_GERAL_REDACAO,MEDIA_CN_F,MEDIA_CH_F,MEDIA_LC_F,MEDIA_MT_F,MEDIA_REDACAO_F,MEDIA_CN_M,MEDIA_CH_M,MEDIA_LC_M,MEDIA_MT_M,MEDIA_REDACAO_M,TAXA_APROVACAO_3S,NOTA_SAEB_MT,NOTA_SAEB_LC,IDEB,PIB_MUNICIPIO,PIB_PER_CAPITA,VALOR_ADM_PUBLICA,ACESSO_A_INTERNET(%),ALUNOS_COM_ACESSO_A_INTERNET(%),ESCOLAS_COM_LABORATÓRIO_DE_INFORMÁTICA(%),ESCOLAS_COM_DESKTOP_PARA_ALUNOS(%),ESCOLAS_COM COMPUTADOR_PORTATIL_PARA_ALUNOS(%),ESCOLAS_COM_TABLET_PARA _ALUNOS(%),ESCOLAS_COM_EQUIPAMENTOS_PARA_ACESSO_A_INTERNET_DOS_ALUNOS(%),ESCOLAS_COM_ATENDIMENTO_EDUCACIONAL_ESPECIALIZADO(%),ESCOLAS_COM_EJA_NO_ENSINO_MEDIO(%),TOTAL_DE_ESCOLAS_POR_DEPENDENCIA
2018,2505709,Dona Inês,2,441.45,493.85,472.78,470.53,464.62,446.4,489.92,472.28,463.79,473.33,437.21,497.21,473.21,476.31,457.14,81.9,240.93,236.97,2.7,80484.279,7717.35,53349.532,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2018,2505808,Duas Estradas,2,491.91,530.79,467.37,508.74,428.0,513.85,531.0,446.6,468.15,525.0,477.28,530.65,481.22,535.8,363.33,88.5,,,,39447.496,10927.28,21916.196,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,1
2018,2505907,Emas,2,501.12,566.06,511.31,508.01,527.5,478.84,523.22,476.36,485.14,492.0,538.27,637.47,569.57,546.13,586.67,95.7,247.05,256.34,3.8,33683.658,9610.17,21267.708,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2018,2506004,Esperança,1,578.57,645.67,591.62,656.4,748.7,561.63,639.95,585.85,618.88,786.15,600.58,653.11,599.13,705.17,700.0,96.2,,,,403538.841,12227.34,154998.62,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2018,2506004,Esperança,2,465.01,535.68,493.9,495.44,511.34,460.93,529.17,490.65,475.27,516.43,471.86,546.62,499.35,529.32,502.8,92.6,252.34,246.86,2.7,403538.841,12227.34,154998.62,100.0,0.0,100.0,0.0,0.0,0.0,0.0,50.0,100.0,2
2018,2506004,Esperança,3,516.4,523.4,468.1,395.9,320.0,,,,,,516.4,523.4,468.1,395.9,320.0,93.0,252.34,246.86,2.7,403538.841,12227.34,154998.62,,,,,,,,,,
2018,2506103,Fagundes,2,471.88,551.33,502.49,503.61,460.0,468.11,551.52,496.28,482.02,446.67,477.81,551.03,512.24,537.54,480.95,94.9,255.6,253.51,3.6,92542.104,8149.9,56231.404,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2018,2506103,Fagundes,3,454.1,480.15,397.0,431.3,310.0,464.3,533.8,438.5,463.7,320.0,443.9,426.5,355.5,398.9,300.0,94.9,255.6,253.51,3.6,92542.104,8149.9,56231.404,,,,,,,,,,
2018,2506202,Frei Martinho,2,470.09,519.44,483.25,478.87,396.0,493.53,523.97,485.41,468.96,362.86,449.59,515.48,481.36,487.54,425.0,100.0,265.43,259.41,4.2,28626.491,9574.08,18852.514,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,1
2018,2506251,Gado Bravo,2,473.22,550.23,487.39,493.6,503.89,472.46,552.62,494.1,490.42,534.0,474.17,547.25,479.02,497.57,466.25,99.0,223.31,226.49,2.8,64605.763,7647.46,42401.688,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2018,2506301,Guarabira,1,521.59,609.33,563.07,581.81,623.33,507.18,582.52,546.57,546.03,579.17,540.79,645.07,585.07,629.51,682.22,97.1,,,,959200.623,16398.83,262418.002,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2018,2506301,Guarabira,2,457.49,527.6,487.27,490.85,457.85,453.43,518.4,483.0,473.78,464.33,462.72,539.43,492.76,512.8,449.51,85.9,244.39,255.98,3.1,959200.623,16398.83,262418.002,80.0,0.0,60.0,0.0,0.0,0.0,0.0,40.0,60.0,5
2018,2506301,Guarabira,3,463.8,534.1,413.9,448.2,300.0,463.8,534.1,413.9,448.2,300.0,,,,,,87.6,255.07,264.34,3.5,959200.623,16398.83,262418.002,,,,,,,,,,
2018,2506400,Gurinhém,2,434.55,509.79,468.73,468.42,429.27,423.1,496.76,454.9,448.91,402.4,452.46,530.16,490.34,498.91,471.25,85.0,220.94,222.73,2.5,132790.843,9397.13,71113.923,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2018,2506509,Gurjão,2,475.64,510.6,486.11,483.21,410.67,459.31,482.04,471.68,451.47,382.22,500.13,553.43,507.77,530.83,453.33,90.6,250.27,234.37,2.8,31539.932,9268.27,19619.195,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2018,2506608,Ibiara,2,442.14,519.23,460.88,479.36,386.45,444.59,512.52,454.81,462.0,351.43,437.0,533.32,473.64,515.8,460.0,82.0,244.07,232.05,2.8,48669.445,8171.5,29139.671,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2018,2506707,Imaculada,2,442.1,535.0,469.08,469.91,396.67,425.29,519.69,457.56,464.94,394.29,465.62,556.44,485.22,476.86,400.0,93.6,233.02,235.38,2.9,76537.084,6491.7,53656.791,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2018,2506806,Ingá,2,464.84,530.65,479.31,479.14,472.77,455.16,527.28,476.54,483.38,491.11,477.9,535.2,483.05,473.42,448.0,87.3,251.63,253.08,2.4,165949.974,9168.0,89675.694,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2018,2506905,Itabaiana,1,522.1,560.04,570.44,588.92,598.46,496.12,512.7,540.23,554.5,536.67,544.37,600.61,596.33,618.41,651.43,100.0,,,,287142.834,11702.44,113709.808,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2018,2506905,Itabaiana,2,459.42,512.53,461.22,482.62,437.67,452.24,509.47,463.29,474.91,440.77,464.92,514.86,459.63,488.51,435.29,75.9,233.77,230.76,2.2,287142.834,11702.44,113709.808,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2018,2507002,Itaporanga,1,548.38,575.84,533.96,559.08,627.5,536.62,549.6,525.56,539.96,548.0,567.97,619.57,547.97,590.93,760.0,97.2,,,,279754.902,11347.7,109835.796,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2018,2507002,Itaporanga,2,445.85,494.67,464.3,482.55,439.62,447.06,497.09,463.73,477.36,445.81,444.15,491.28,465.1,489.86,430.91,89.8,251.82,248.2,3.1,279754.902,11347.7,109835.796,66.67,0.0,66.67,0.0,0.0,0.0,0.0,0.0,33.33,3
2018,2507101,Itapororoca,2,452.35,508.32,453.43,484.92,410.91,437.1,507.7,442.19,487.18,413.85,474.38,509.22,469.67,481.67,406.67,83.3,230.67,225.33,2.6,172663.545,9332.66,87286.782,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2018,2507200,Itatuba,2,466.15,546.38,487.35,490.51,485.0,455.01,534.48,468.15,479.15,485.0,485.65,567.21,520.97,510.38,485.0,87.4,241.74,249.28,3.0,111435.006,10317.1,51270.156,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,1
2018,2507200,Itatuba,3,479.3,496.9,472.8,467.2,380.0,479.3,496.9,472.8,467.2,380.0,,,,,,87.4,241.74,249.28,3.0,111435.006,10317.1,51270.156,,,,,,,,,,
2018,2507309,Jacaraú,2,462.94,530.67,490.77,494.13,478.32,461.51,533.42,493.34,482.4,513.75,465.07,526.56,486.95,511.61,425.58,87.0,239.33,231.52,2.8,125941.842,8777.05,72321.405,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2018,2507408,Jericó,2,464.07,542.02,500.25,499.77,507.06,461.36,536.93,494.74,488.79,486.67,466.21,546.04,504.6,508.44,523.16,92.7,265.17,274.64,3.6,64623.045,8357.87,37003.559,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2018,2507507,João Pessoa,1,551.05,627.94,582.24,639.02,688.03,543.44,620.77,578.26,611.98,693.42,558.86,635.31,586.34,666.8,682.48,89.0,339.11,330.32,5.3,19810216.213,24752.78,3744996.055,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2018,2507507,João Pessoa,2,468.8,543.36,505.95,507.34,481.8,465.43,541.21,504.7,494.33,490.55,472.84,545.93,507.44,522.91,471.32,87.3,251.8,255.33,3.2,19810216.213,24752.78,3744996.055,100.0,0.0,90.91,0.0,0.0,0.0,0.0,30.91,63.64,55
2018,2507507,João Pessoa,3,444.6,460.1,515.3,522.0,480.0,444.6,460.1,515.3,522.0,480.0,,,,,,87.4,256.48,259.35,3.3,19810216.213,24752.78,3744996.055,,,,,,,,,,
2018,2507606,Juarez Távora,2,454.99,508.32,462.94,472.86,425.64,452.08,505.24,462.59,465.64,457.04,461.55,515.27,463.72,489.1,355.0,83.6,238.45,244.62,2.7,62800.419,7953.45,40278.949,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2018,2507705,Juazeirinho,2,475.41,529.78,492.39,481.66,446.4,470.24,530.48,492.24,461.92,436.06,485.45,528.44,492.69,519.98,466.47,97.1,255.79,253.86,3.4,172349.094,9553.19,83267.946,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,2
2018,2507705,Juazeirinho,3,557.8,559.4,468.5,500.2,580.0,557.8,559.4,468.5,500.2,580.0,,,,,,97.1,255.79,253.86,3.4,172349.094,9553.19,83267.946,,,,,,,,,,
2018,2507804,Junco do Seridó,2,440.84,518.06,468.99,479.57,417.44,443.52,524.54,477.65,482.29,448.18,437.36,509.68,457.79,476.05,377.65,100.0,252.36,265.16,3.8,69906.306,9840.41,33986.001,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2018,2507903,Juripiranga,2,449.51,516.33,467.6,475.9,467.14,452.25,541.24,476.9,459.23,533.1,446.57,489.58,457.62,493.8,396.3,88.1,231.25,230.78,2.5,97969.334,9141.49,53138.481,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2018,2507903,Juripiranga,3,394.5,441.2,376.3,428.6,360.0,394.5,441.2,376.3,428.6,360.0,,,,,,88.1,231.25,230.78,2.5,97969.334,9141.49,53138.481,,,,,,,,,,
2018,2508000,Juru,2,445.95,495.21,479.11,488.18,424.32,450.48,480.25,475.14,467.43,431.25,442.5,506.61,482.13,503.99,419.05,94.7,263.7,240.9,3.4,73573.122,7442.15,47617.29,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2018,2508109,Lagoa,2,445.51,523.39,450.2,474.5,411.3,435.15,487.41,434.95,453.41,450.91,455.02,556.37,464.18,493.84,375.0,95.8,259.1,264.37,3.6,37903.891,8100.85,23414.605,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2018,2508208,Lagoa de Dentro,2,443.82,506.26,460.02,489.2,472.77,449.04,519.34,478.33,501.38,512.59,436.76,488.59,435.3,472.77,419.0,82.8,241.55,263.48,2.5,72719.366,9514.51,42144.332,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2018,2508307,Lagoa Seca,2,464.5,538.93,493.06,493.36,474.63,457.32,531.26,488.83,475.75,491.82,478.25,553.61,501.15,527.03,441.74,79.4,250.14,243.72,3.0,272293.658,9943.17,132539.91,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2018,2508406,Lastro,2,460.74,529.71,475.72,473.12,513.33,467.08,536.38,482.73,473.45,520.0,437.2,504.93,449.66,471.9,488.57,100.0,270.96,266.16,3.8,26243.645,9546.61,17097.084,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2018,2508505,Livramento,2,474.08,553.11,498.92,512.02,501.08,467.27,535.66,500.86,477.99,504.21,481.26,571.52,496.86,547.94,497.78,91.2,259.25,255.49,3.3,56863.045,7714.43,36531.672,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2018,2508554,Logradouro,2,451.16,518.56,508.05,489.02,427.5,426.23,529.07,480.07,461.37,513.33,466.12,512.26,524.84,505.62,376.0,100.0,235.99,247.26,3.5,40157.884,9352.09,23159.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2018,2508604,Lucena,2,469.33,517.95,486.43,462.35,410.4,473.31,522.43,498.82,475.91,460.0,466.2,514.44,476.69,451.7,371.43,90.3,243.24,238.06,2.3,193942.16,14983.17,69187.944,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2018,2508703,Mãe d'Água,2,451.3,508.25,485.05,504.3,459.29,444.97,502.37,470.52,484.93,463.33,462.69,518.84,511.2,539.17,452.0,100.0,259.96,256.44,3.7,32570.071,8102.01,22710.816,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,1
2018,2508802,Malta,2,472.05,525.17,495.08,499.82,361.25,467.48,531.38,494.1,488.63,401.54,491.83,498.27,499.3,548.33,186.67,93.6,,,,54406.215,9435.69,29454.063,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2018,2508901,Mamanguape,2,456.1,533.51,493.08,493.09,441.95,452.49,532.77,491.56,480.89,451.54,461.08,534.52,495.17,509.92,428.7,84.9,245.55,237.53,3.0,636866.487,14261.29,201850.518,100.0,0.0,80.0,0.0,0.0,0.0,0.0,20.0,60.0,5
2018,2509008,Manaíra,2,441.11,516.84,478.26,486.49,400.0,445.08,514.36,480.19,466.62,408.75,432.04,522.51,473.84,531.9,380.0,91.2,251.27,242.65,3.0,75929.771,6845.45,50849.406,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2018,2509057,Marcação,2,432.06,511.99,437.14,448.7,397.78,427.5,557.8,448.0,447.27,373.33,434.33,489.08,431.72,449.42,410.0,70.5,242.99,221.44,2.1,76636.854,9058.73,41816.309,100.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,3
2018,2509107,Mari,2,464.62,546.67,488.98,507.46,465.06,470.54,542.81,487.05,495.52,481.58,459.13,550.24,490.76,518.52,449.76,94.6,254.05,251.99,3.1,200780.524,9206.74,98263.97,100.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,2
2018,2509156,Marizópolis,2,446.08,519.84,468.12,477.29,355.79,439.36,506.36,466.98,456.35,338.0,453.54,534.82,469.39,500.57,375.56,92.1,237.72,232.51,2.8,62284.801,9487.4,34503.675,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,1
2018,2509206,Massaranduba,2,451.18,521.95,468.11,471.18,407.8,444.65,522.59,467.63,470.86,421.43,467.31,520.37,469.31,471.98,374.12,94.4,231.18,224.99,3.0,108062.091,7863.64,65960.453,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,2
2018,2509305,Mataraca,2,446.85,526.62,468.04,478.6,405.33,433.29,533.41,465.58,465.9,410.91,484.14,507.95,474.79,513.52,390.0,84.4,223.35,221.39,2.0,228469.8,27437.23,49738.411,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2018,2509339,Matinhas,2,461.09,499.23,443.99,469.95,403.64,464.89,504.84,436.21,444.7,387.14,454.44,489.41,457.59,514.14,432.5,76.9,239.94,251.02,3.1,46850.562,10374.35,24511.367,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,2
2018,2509370,Mato Grosso,2,498.74,554.17,498.43,479.78,507.27,505.36,557.28,499.43,449.58,540.0,468.95,540.2,493.9,615.7,360.0,100.0,252.43,241.75,3.0,25940.223,8978.96,17137.692,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2018,2509396,Maturéia,2,456.76,551.27,487.32,503.81,380.0,454.07,548.18,493.44,507.22,391.58,461.85,557.14,475.7,497.34,358.0,98.4,221.64,213.29,2.6,51350.859,7892.85,33542.518,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2018,2509404,Mogeiro,2,451.94,529.3,487.15,492.0,475.29,442.62,524.18,480.3,476.33,477.84,476.56,542.82,505.26,533.41,468.57,92.1,255.24,251.34,2.6,128304.358,9641.15,60801.703,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,1
2018,2509503,Montadas,2,472.14,521.6,489.54,501.58,486.4,445.55,507.97,482.43,495.55,516.36,493.04,532.31,495.12,506.32,462.86,91.5,252.88,247.5,3.4,46844.134,8368.01,29927.424,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2018,2509602,Monte Horebe,2,473.18,510.34,468.56,502.21,356.25,427.67,478.98,441.6,467.73,393.33,500.49,529.16,484.74,522.89,334.0,80.0,269.43,267.64,4.1,36490.698,7619.69,24831.432,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2018,2509701,Monteiro,1,516.31,619.21,570.56,602.98,647.17,514.66,615.38,578.67,584.44,662.86,518.16,623.5,561.48,623.73,629.6,92.3,305.1,297.37,4.5,523756.683,15868.05,160903.545,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2018,2509701,Monteiro,2,458.44,524.44,487.91,495.26,442.63,454.73,523.73,484.93,484.73,469.71,463.92,525.48,492.32,510.83,402.61,87.7,234.48,236.45,2.9,523756.683,15868.05,160903.545,75.0,0.0,100.0,0.0,0.0,0.0,0.0,50.0,50.0,4
2018,2509800,Mulungu,2,427.12,459.14,430.91,454.54,339.43,424.71,472.9,408.21,459.83,406.0,430.33,440.79,461.19,447.48,250.67,89.9,223.6,227.61,2.8,76534.666,7747.99,43251.653,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2018,2509909,Natuba,2,472.32,511.58,471.79,492.75,466.96,461.18,512.95,459.23,494.85,484.0,493.2,509.01,495.32,488.82,435.0,84.2,247.08,242.9,3.3,81796.427,7821.42,53902.366,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2018,2510006,Nazarezinho,2,440.8,525.86,488.4,482.09,478.18,441.39,527.69,486.57,483.45,520.0,439.53,521.94,492.33,479.19,388.57,89.7,251.83,241.49,2.8,58108.02,7946.94,35515.83,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2018,2510105,Nova Floresta,2,452.98,510.27,482.4,493.58,416.36,454.56,511.93,485.09,483.25,432.9,450.95,508.12,478.92,506.92,395.0,91.0,251.06,258.6,3.6,84849.365,7966.33,50439.145,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2018,2510204,Nova Olinda,2,466.8,500.59,470.16,490.8,512.59,459.91,500.14,460.41,450.48,487.14,474.23,501.07,480.67,534.22,540.0,97.7,250.17,238.77,3.4,48724.525,8150.64,31120.959,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2018,2510303,Nova Palmeira,2,468.96,551.66,487.32,496.18,511.18,470.69,534.74,478.0,474.76,535.45,465.8,582.69,504.41,535.45,466.67,89.7,291.4,283.58,4.7,41783.533,8632.96,26339.562,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,1
2018,2510402,Olho d'Água,2,441.38,512.97,464.42,484.07,431.36,431.39,498.66,450.44,469.47,437.93,460.69,540.63,491.43,512.29,418.67,98.7,247.23,238.71,3.3,54295.816,8236.62,33656.953,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2018,2510501,Olivedos,2,424.5,513.2,456.4,412.7,240.0,,,,,,424.5,513.2,456.4,412.7,240.0,,,,,36492.737,9328.41,22007.261,,,,,,,,,,
2018,2510501,Olivedos,3,464.38,541.41,509.12,493.49,451.03,457.54,535.59,511.52,470.01,462.35,474.07,549.67,505.73,526.75,435.0,82.0,267.28,266.6,3.7,36492.737,9328.41,22007.261,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2018,2510600,Ouro Velho,2,442.2,507.9,478.1,539.03,346.67,452.85,485.35,478.7,558.85,380.0,420.9,553.0,476.9,499.4,280.0,100.0,235.13,243.57,3.1,30760.373,10141.9,17941.405,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2018,2510659,Parari,2,458.85,557.98,504.9,526.9,453.33,463.88,568.38,520.56,553.66,476.0,433.7,506.0,426.6,393.1,340.0,100.0,269.67,256.21,4.1,18847.169,10552.73,12559.338,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2018,2510709,Passagem,2,422.91,496.71,441.51,456.45,360.0,422.69,508.61,439.81,455.01,372.0,423.48,466.95,445.78,460.05,330.0,100.0,283.46,268.73,4.4,23466.778,9769.68,15527.022,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1
2018,2510808,Patos,1,529.25,605.97,559.33,595.33,595.16,507.65,586.12,546.53,551.87,567.69,555.37,629.98,574.82,647.89,628.37,99.0,,,,1714452.61,16025.32,493154.254,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2018,2510808,Patos,2,462.94,527.9,488.86,505.64,445.62,459.81,521.52,485.36,490.19,452.17,467.27,536.74,493.69,527.02,436.55,96.2,256.37,249.67,3.4,1714452.61,16025.32,493154.254,81.82,0.0,100.0,0.0,0.0,0.0,0.0,45.45,45.45,11
2018,2510808,Patos,3,533.75,605.55,567.08,545.9,495.0,589.7,634.6,580.4,559.6,700.0,515.1,595.87,562.63,541.33,426.67,96.5,261.97,253.93,3.6,1714452.61,16025.32,493154.254,,,,,,,,,,
2018,2510907,Paulista,2,478.92,565.55,513.71,528.44,597.24,481.45,552.23,506.53,482.74,614.17,477.13,574.94,518.78,560.7,585.29,96.0,260.1,262.2,3.3,133546.921,10892.9,55387.946,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,1
2018,2511004,Pedra Branca,2,455.79,509.74,475.4,499.05,519.13,441.5,510.47,489.52,506.99,602.22,464.98,509.28,466.31,493.95,465.71,94.9,271.64,261.94,3.3,30947.672,8144.12,19930.5,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,1
2018,2511103,Pedra Lavrada,2,476.01,516.64,490.91,507.01,473.68,473.81,518.33,486.64,499.14,490.0,482.16,511.93,502.89,529.04,428.0,76.2,264.7,260.79,3.8,71563.908,9215.03,42085.634,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,2
2018,2511202,Pedras de Fogo,2,456.47,535.28,478.72,479.46,374.69,449.73,540.84,484.11,466.68,409.05,469.35,524.68,468.42,503.86,309.09,87.3,229.55,231.87,2.6,393916.898,13875.69,143450.294,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,2
2018,2511301,Piancó,2,440.5,506.1,466.67,492.11,435.2,431.97,490.89,454.11,468.72,432.31,449.74,522.57,480.28,517.45,438.33,86.3,238.27,230.53,2.3,185591.468,11571.98,88265.536,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2018,2511301,Piancó,3,418.1,497.7,471.6,487.9,0.0,,,,,,418.1,497.7,471.6,487.9,0.0,86.3,238.27,230.53,2.3,185591.468,11571.98,88265.536,,,,,,,,,,
2018,2511400,Picuí,1,510.74,596.74,548.74,571.56,611.46,493.46,587.33,550.11,534.16,628.89,532.95,608.84,546.98,619.63,589.05,92.8,,,,181821.511,9719.96,91774.777,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2018,2511400,Picuí,2,463.89,540.09,485.91,493.03,427.08,465.75,539.44,487.75,484.17,436.49,460.05,541.45,482.12,511.32,407.66,94.6,264.63,261.14,3.3,181821.511,9719.96,91774.777,100.0,0.0,100.0,0.0,0.0,0.0,0.0,33.33,33.33,3
2018,2511509,Pilar,2,460.73,514.31,479.84,483.76,475.68,469.17,536.29,491.36,497.48,477.0,450.79,488.44,466.28,467.62,474.12,100.0,239.94,249.08,2.8,97032.894,8184.98,59220.167,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2018,2511509,Pilar,3,418.6,412.9,410.4,419.5,220.0,,,,,,418.6,412.9,410.4,419.5,220.0,100.0,239.94,249.08,2.8,97032.894,8184.98,59220.167,,,,,,,,,,
2018,2511608,Pilões,2,441.07,506.8,466.07,481.92,443.68,443.82,510.82,464.95,478.59,444.17,436.37,499.91,468.0,487.64,442.86,91.3,235.63,233.83,3.0,76198.778,11407.0,35832.509,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2018,2511608,Pilões,3,457.4,581.8,429.4,461.8,700.0,,,,,,457.4,581.8,429.4,461.8,700.0,91.3,235.63,233.83,3.0,76198.778,11407.0,35832.509,,,,,,,,,,
2018,2511707,Pilõezinhos,2,442.72,505.16,466.04,494.63,463.45,434.67,491.83,453.6,477.42,521.11,455.89,526.95,486.4,522.8,369.09,82.9,221.5,220.32,2.7,47302.241,9265.87,27088.646,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2018,2511806,Pirpirituba,2,469.45,528.9,509.45,502.91,465.71,462.24,534.17,517.09,484.29,458.18,477.39,523.1,501.04,523.39,474.0,95.9,243.63,238.53,3.5,87566.308,8282.85,50411.599,50.0,0.0,100.0,0.0,0.0,0.0,0.0,50.0,50.0,2
2018,2511905,Pitimbu,2,441.1,504.39,458.99,463.34,374.0,437.63,499.43,453.79,445.84,361.33,451.52,519.24,474.6,515.82,412.0,82.8,224.27,226.57,2.1,257659.472,13629.89,63806.187,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,2
2018,2512002,Pocinhos,2,486.16,543.66,505.93,494.1,529.86,489.25,532.68,501.11,482.91,531.36,481.47,560.32,513.23,511.07,527.59,94.3,259.07,263.96,3.3,230941.861,12531.44,91091.824,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2018,2512036,Poço Dantas,2,467.1,549.78,453.29,465.53,485.0,475.88,547.39,447.57,457.47,491.43,405.65,566.5,493.35,521.95,440.0,95.2,222.61,226.62,2.6,34385.045,9103.8,23552.167,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2018,2512077,Poço de José de Moura,2,446.39,493.66,449.02,460.12,428.0,443.56,483.94,462.27,462.74,420.0,450.63,508.23,429.15,456.18,440.0,97.1,240.89,247.11,3.2,40473.709,9465.32,26183.84,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
2018,2512101,Pombal,2,472.81,552.63,508.29,522.05,564.51,464.33,541.47,500.69,501.56,559.87,486.34,570.43,520.43,554.73,571.91,94.2,273.22,274.67,4.2,391718.776,11961.24,153991.007,75.0,0.0,100.0,0.0,0.0,0.0,0.0,75.0,75.0,4
2018,2512200,Prata,2,468.93,522.8,485.37,475.67,457.39,476.96,525.49,486.93,465.58,447.0,415.37,504.87,474.97,542.93,526.67,96.2,271.46,273.72,3.7,52745.201,12737.31,21938.659,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1
